Frame; Time (ms);Time (s);Delta
6352;59913,528;59,913528;8,193
6353;59921,721;59,921721;8,39
6354;59930,111;59,930111;8,195
6355;59938,306;59,938306;8,382
6356;59946,688;59,946688;8,258
6357;59954,946;59,954946;8,703
6358;59963,649;59,963649;8,387
6359;59972,036;59,972036;8,447
6360;59980,483;59,980483;8,901
6361;59989,384;59,989384;8,698
6362;59998,082;59,998082;8,499
6363;60006,581;60,006581;8,661
6364;60015,242;60,015242;8,411
6365;60023,653;60,023653;8,54
6366;60032,193;60,032193;8,617
6367;60040,81;60,04081;8,549
6368;60049,359;60,049359;8,392
6369;60057,751;60,057751;8,571
6370;60066,322;60,066322;8,392
6371;60074,714;60,074714;8,571
6372;60083,285;60,083285;8,44
6373;60091,725;60,091725;8,603
6374;60100,328;60,100328;8,397
6375;60108,725;60,108725;8,677
6376;60117,402;60,117402;8,394
6377;60125,796;60,125796;8,65
6378;60134,446;60,134446;8,374
6379;60142,82;60,14282;9,043
6380;60151,863;60,151863;8,798
6381;60160,661;60,160661;8,089
6382;60168,75;60,16875;8,636
6383;60177,386;60,177386;8,302
6384;60185,688;60,185688;8,445
6385;60194,133;60,194133;8,317
6386;60202,45;60,20245;8,579
6387;60211,029;60,211029;8,285
6388;60219,314;60,219314;8,58
6389;60227,894;60,227894;8,236
6390;60236,13;60,23613;8,534
6391;60244,664;60,244664;8,258
6392;60252,922;60,252922;8,427
6393;60261,349;60,261349;9,017
6394;60270,366;60,270366;8,599
6395;60278,965;60,278965;8,252
6396;60287,217;60,287217;8,558
6397;60295,775;60,295775;8,285
6398;60304,06;60,30406;8,583
6399;60312,643;60,312643;8,137
6400;60320,78;60,32078;8,464
6401;60329,244;60,329244;8,167
6402;60337,411;60,337411;8,44
6403;60345,851;60,345851;8,228
6404;60354,079;60,354079;8,862
6405;60362,941;60,362941;8,186
6406;60371,127;60,371127;9,372
6407;60380,499;60,380499;7,462
6408;60387,961;60,387961;8,138
6409;60396,099;60,396099;8,096
6410;60404,195;60,404195;8,626
6411;60412,821;60,412821;8,125
6412;60420,946;60,420946;8,689
6413;60429,635;60,429635;8,472
6414;60438,107;60,438107;8,412
6415;60446,519;60,446519;8,312
6416;60454,831;60,454831;8,422
6417;60463,253;60,463253;8,103
6418;60471,356;60,471356;8,47
6419;60479,826;60,479826;8,173
6420;60487,999;60,487999;8,67
6421;60496,669;60,496669;8,075
6422;60504,744;60,504744;8,376
6423;60513,12;60,51312;7,992
6424;60521,112;60,521112;8,271
6425;60529,383;60,529383;7,858
6426;60537,241;60,537241;8,207
6427;60545,448;60,545448;7,829
6428;60553,277;60,553277;8,069
6429;60561,346;60,561346;7,856
6430;60569,202;60,569202;10,864
6431;60580,066;60,580066;8,597
6432;60588,663;60,588663;8,245
6433;60596,908;60,596908;7,778
6434;60604,686;60,604686;8,032
6435;60612,718;60,612718;7,711
6436;60620,429;60,620429;7,983
6437;60628,412;60,628412;7,68
6438;60636,092;60,636092;12,653
6439;60648,745;60,648745;6,635
6440;60655,38;60,65538;7,583
6441;60662,963;60,662963;7,481
6442;60670,444;60,670444;7,795
6443;60678,239;60,678239;8,652
6444;60686,891;60,686891;7,561
6445;60694,452;60,694452;7,468
6446;60701,92;60,70192;7,567
6447;60709,487;60,709487;7,91
6448;60717,397;60,717397;7,813
6449;60725,21;60,72521;7,951
6450;60733,161;60,733161;7,542
6451;60740,703;60,740703;7,818
6452;60748,521;60,748521;7,621
6453;60756,142;60,756142;7,729
6454;60763,871;60,763871;7,878
6455;60771,749;60,771749;7,762
6456;60779,511;60,779511;7,701
6457;60787,212;60,787212;7,453
6458;60794,665;60,794665;7,473
6459;60802,138;60,802138;7,383
6460;60809,521;60,809521;7,795
6461;60817,316;60,817316;7,422
6462;60824,738;60,824738;7,822
6463;60832,56;60,83256;7,211
6464;60839,771;60,839771;7,587
6465;60847,358;60,847358;7,364
6466;60854,722;60,854722;7,607
6467;60862,329;60,862329;7,373
6468;60869,702;60,869702;7,615
6469;60877,317;60,877317;7,396
6470;60884,713;60,884713;8,143
6471;60892,856;60,892856;7,859
6472;60900,715;60,900715;7,606
6473;60908,321;60,908321;7,86
6474;60916,181;60,916181;7,556
6475;60923,737;60,923737;7,726
6476;60931,463;60,931463;7,573
6477;60939,036;60,939036;8,031
6478;60947,067;60,947067;7,391
6479;60954,458;60,954458;7,767
6480;60962,225;60,962225;7,629
6481;60969,854;60,969854;7,754
6482;60977,608;60,977608;7,57
6483;60985,178;60,985178;8,261
6484;60993,439;60,993439;7,706
6485;61001,145;61,001145;7,689
6486;61008,834;61,008834;8,052
6487;61016,886;61,016886;7,729
6488;61024,615;61,024615;7,937
6489;61032,552;61,032552;7,659
6490;61040,211;61,040211;7,888
6491;61048,099;61,048099;7,708
6492;61055,807;61,055807;8,039
6493;61063,846;61,063846;7,725
6494;61071,571;61,071571;7,957
6495;61079,528;61,079528;7,694
6496;61087,222;61,087222;7,881
6497;61095,103;61,095103;7,752
6498;61102,855;61,102855;7,742
6499;61110,597;61,110597;7,864
6500;61118,461;61,118461;7,727
6501;61126,188;61,126188;7,979
6502;61134,167;61,134167;7,968
6503;61142,135;61,142135;8,034
6504;61150,169;61,150169;7,784
6505;61157,953;61,157953;7,949
6506;61165,902;61,165902;7,761
6507;61173,663;61,173663;7,919
6508;61181,582;61,181582;7,684
6509;61189,266;61,189266;8,062
6510;61197,328;61,197328;7,551
6511;61204,879;61,204879;7,907
6512;61212,786;61,212786;7,691
6513;61220,477;61,220477;7,935
6514;61228,412;61,228412;7,714
6515;61236,126;61,236126;7,741
6516;61243,867;61,243867;8,013
6517;61251,88;61,25188;7,746
6518;61259,626;61,259626;7,949
6519;61267,575;61,267575;7,792
6520;61275,367;61,275367;8,088
6521;61283,455;61,283455;7,761
6522;61291,216;61,291216;8,052
6523;61299,268;61,299268;7,903
6524;61307,171;61,307171;8,075
6525;61315,246;61,315246;7,773
6526;61323,019;61,323019;7,975
6527;61330,994;61,330994;7,745
6528;61338,739;61,338739;7,996
6529;61346,735;61,346735;7,722
6530;61354,457;61,354457;7,977
6531;61362,434;61,362434;7,783
6532;61370,217;61,370217;8,044
6533;61378,261;61,378261;7,866
6534;61386,127;61,386127;7,852
6535;61393,979;61,393979;8,175
6536;61402,154;61,402154;7,871
6537;61410,025;61,410025;8,351
6538;61418,376;61,418376;7,83
6539;61426,206;61,426206;8,338
6540;61434,544;61,434544;7,837
6541;61442,381;61,442381;8,13
6542;61450,511;61,450511;7,857
6543;61458,368;61,458368;8,164
6544;61466,532;61,466532;7,89
6545;61474,422;61,474422;8,19
6546;61482,612;61,482612;7,903
6547;61490,515;61,490515;8,223
6548;61498,738;61,498738;7,914
6549;61506,652;61,506652;8,097
6550;61514,749;61,514749;7,87
6551;61522,619;61,522619;8,041
6552;61530,66;61,53066;7,847
6553;61538,507;61,538507;8,089
6554;61546,596;61,546596;7,776
6555;61554,372;61,554372;7,969
6556;61562,341;61,562341;7,756
6557;61570,097;61,570097;7,718
6558;61577,815;61,577815;8,074
6559;61585,889;61,585889;7,702
6560;61593,591;61,593591;7,845
6561;61601,436;61,601436;7,872
6562;61609,308;61,609308;8,011
6563;61617,319;61,617319;7,651
6564;61624,97;61,62497;8,024
6565;61632,994;61,632994;7,678
6566;61640,672;61,640672;7,933
6567;61648,605;61,648605;7,671
6568;61656,276;61,656276;7,925
6569;61664,201;61,664201;7,69
6570;61671,891;61,671891;8,077
6571;61679,968;61,679968;7,719
6572;61687,687;61,687687;8,026
6573;61695,713;61,695713;7,759
6574;61703,472;61,703472;8,023
6575;61711,495;61,711495;7,743
6576;61719,238;61,719238;8,058
6577;61727,296;61,727296;7,761
6578;61735,057;61,735057;7,769
6579;61742,826;61,742826;8,108
6580;61750,934;61,750934;7,831
6581;61758,765;61,758765;8,026
6582;61766,791;61,766791;7,768
6583;61774,559;61,774559;7,99
6584;61782,549;61,782549;7,86
6585;61790,409;61,790409;7,984
6586;61798,393;61,798393;7,834
6587;61806,227;61,806227;8,281
6588;61814,508;61,814508;7,805
6589;61822,313;61,822313;8,079
6590;61830,392;61,830392;7,851
6591;61838,243;61,838243;7,998
6592;61846,241;61,846241;7,764
6593;61854,005;61,854005;8,016
6594;61862,021;61,862021;7,76
6595;61869,781;61,869781;7,986
6596;61877,767;61,877767;7,8
6597;61885,567;61,885567;7,921
6598;61893,488;61,893488;7,78
6599;61901,268;61,901268;7,753
6600;61909,021;61,909021;8,046
6601;61917,067;61,917067;7,928
6602;61924,995;61,924995;8,012
6603;61933,007;61,933007;7,757
6604;61940,764;61,940764;8,003
6605;61948,767;61,948767;7,78
6606;61956,547;61,956547;8,109
6607;61964,656;61,964656;7,794
6608;61972,45;61,97245;8,067
6609;61980,517;61,980517;7,838
6610;61988,355;61,988355;8,094
6611;61996,449;61,996449;7,894
6612;62004,343;62,004343;8,143
6613;62012,486;62,012486;8,061
6614;62020,547;62,020547;8,167
6615;62028,714;62,028714;7,945
6616;62036,659;62,036659;8,216
6617;62044,875;62,044875;7,98
6618;62052,855;62,052855;8,178
6619;62061,033;62,061033;7,941
6620;62068,974;62,068974;8,145
6621;62077,119;62,077119;7,915
6622;62085,034;62,085034;8,014
6623;62093,048;62,093048;8,26
6624;62101,308;62,101308;8,063
6625;62109,371;62,109371;8,243
6626;62117,614;62,117614;8,05
6627;62125,664;62,125664;8,386
6628;62134,05;62,13405;8,068
6629;62142,118;62,142118;8,359
6630;62150,477;62,150477;8,003
6631;62158,48;62,15848;8,358
6632;62166,838;62,166838;8,04
6633;62174,878;62,174878;8,162
6634;62183,04;62,18304;7,982
6635;62191,022;62,191022;8,204
6636;62199,226;62,199226;7,933
6637;62207,159;62,207159;8,07
6638;62215,229;62,215229;8,124
6639;62223,353;62,223353;7,99
6640;62231,343;62,231343;7,915
6641;62239,258;62,239258;8,055
6642;62247,313;62,247313;7,96
6643;62255,273;62,255273;8,111
6644;62263,384;62,263384;7,971
6645;62271,355;62,271355;8,198
6646;62279,553;62,279553;7,864
6647;62287,417;62,287417;8,056
6648;62295,473;62,295473;7,941
6649;62303,414;62,303414;8,054
6650;62311,468;62,311468;7,846
6651;62319,314;62,319314;7,873
6652;62327,187;62,327187;8,085
6653;62335,272;62,335272;7,857
6654;62343,129;62,343129;8,144
6655;62351,273;62,351273;7,805
6656;62359,078;62,359078;8,11
6657;62367,188;62,367188;7,879
6658;62375,067;62,375067;8,156
6659;62383,223;62,383223;7,843
6660;62391,066;62,391066;8,217
6661;62399,283;62,399283;7,839
6662;62407,122;62,407122;8,2
6663;62415,322;62,415322;7,857
6664;62423,179;62,423179;8,228
6665;62431,407;62,431407;7,895
6666;62439,302;62,439302;8,065
6667;62447,367;62,447367;7,891
6668;62455,258;62,455258;8,205
6669;62463,463;62,463463;7,872
6670;62471,335;62,471335;8,25
6671;62479,585;62,479585;7,895
6672;62487,48;62,48748;8,255
6673;62495,735;62,495735;8,371
6674;62504,106;62,504106;8,364
6675;62512,47;62,51247;8,131
6676;62520,601;62,520601;17,52
6677;62538,121;62,538121;8,603
6678;62546,724;62,546724;8,112
6679;62554,836;62,554836;8,496
6680;62563,332;62,563332;8,029
6681;62571,361;62,571361;8,306
6682;62579,667;62,579667;8,077
6683;62587,744;62,587744;8,539
6684;62596,283;62,596283;8,108
6685;62604,391;62,604391;9,611
6686;62614,002;62,614002;8,034
6687;62622,036;62,622036;8,473
6688;62630,509;62,630509;7,999
6689;62638,508;62,638508;8,229
6690;62646,737;62,646737;7,944
6691;62654,681;62,654681;8,104
6692;62662,785;62,662785;7,963
6693;62670,748;62,670748;8,104
6694;62678,852;62,678852;7,936
6695;62686,788;62,686788;8,381
6696;62695,169;62,695169;8,015
6697;62703,184;62,703184;8,34
6698;62711,524;62,711524;8,087
6699;62719,611;62,719611;8,2
6700;62727,811;62,727811;7,934
6701;62735,745;62,735745;8,048
6702;62743,793;62,743793;7,899
6703;62751,692;62,751692;7,888
6704;62759,58;62,75958;8,181
6705;62767,761;62,767761;7,798
6706;62775,559;62,775559;8,109
6707;62783,668;62,783668;7,763
6708;62791,431;62,791431;8
6709;62799,431;62,799431;7,785
6710;62807,216;62,807216;8,111
6711;62815,327;62,815327;7,827
6712;62823,154;62,823154;8,178
6713;62831,332;62,831332;7,973
6714;62839,305;62,839305;8,128
6715;62847,433;62,847433;7,847
6716;62855,28;62,85528;8,066
6717;62863,346;62,863346;7,747
6718;62871,093;62,871093;8,016
6719;62879,109;62,879109;7,766
6720;62886,875;62,886875;8,054
6721;62894,929;62,894929;7,779
6722;62902,708;62,902708;8,05
6723;62910,758;62,910758;7,821
6724;62918,579;62,918579;7,789
6725;62926,368;62,926368;8,068
6726;62934,436;62,934436;7,833
6727;62942,269;62,942269;8,217
6728;62950,486;62,950486;7,981
6729;62958,467;62,958467;8,236
6730;62966,703;62,966703;7,953
6731;62974,656;62,974656;8,146
6732;62982,802;62,982802;8,842
6733;62991,644;62,991644;8,177
6734;62999,821;62,999821;7,993
6735;63007,814;63,007814;8,414
6736;63016,228;63,016228;8,083
6737;63024,311;63,024311;8,423
6738;63032,734;63,032734;8,037
6739;63040,771;63,040771;8,535
6740;63049,306;63,049306;7,787
6741;63057,093;63,057093;8,323
6742;63065,416;63,065416;8,16
6743;63073,576;63,073576;8,284
6744;63081,86;63,08186;7,994
6745;63089,854;63,089854;8,265
6746;63098,119;63,098119;7,956
6747;63106,075;63,106075;8,123
6748;63114,198;63,114198;7,954
6749;63122,152;63,122152;8,165
6750;63130,317;63,130317;7,878
6751;63138,195;63,138195;8,135
6752;63146,33;63,14633;7,884
6753;63154,214;63,154214;8,037
6754;63162,251;63,162251;7,932
6755;63170,183;63,170183;8,213
6756;63178,396;63,178396;7,945
6757;63186,341;63,186341;8,109
6758;63194,45;63,19445;7,955
6759;63202,405;63,202405;8,171
6760;63210,576;63,210576;8,014
6761;63218,59;63,21859;8,193
6762;63226,783;63,226783;8,03
6763;63234,813;63,234813;8,043
6764;63242,856;63,242856;8,459
6765;63251,315;63,251315;7,988
6766;63259,303;63,259303;8,248
6767;63267,551;63,267551;8
6768;63275,551;63,275551;8,39
6769;63283,941;63,283941;8,08
6770;63292,021;63,292021;8,923
6771;63300,944;63,300944;7,386
6772;63308,33;63,30833;8,104
6773;63316,434;63,316434;7,84
6774;63324,274;63,324274;8,091
6775;63332,365;63,332365;7,879
6776;63340,244;63,340244;8,089
6777;63348,333;63,348333;7,886
6778;63356,219;63,356219;8,139
6779;63364,358;63,364358;7,925
6780;63372,283;63,372283;8,178
6781;63380,461;63,380461;10,336
6782;63390,797;63,390797;7,751
6783;63398,548;63,398548;8,163
6784;63406,711;63,406711;8,211
6785;63414,922;63,414922;7,905
6786;63422,827;63,422827;8,366
6787;63431,193;63,431193;8,108
6788;63439,301;63,439301;8,167
6789;63447,468;63,447468;8,17
6790;63455,638;63,455638;8,327
6791;63463,965;63,463965;8,011
6792;63471,976;63,471976;8,323
6793;63480,299;63,480299;7,893
6794;63488,192;63,488192;8,312
6795;63496,504;63,496504;7,933
6796;63504,437;63,504437;8,161
6797;63512,598;63,512598;7,918
6798;63520,516;63,520516;8,23
6799;63528,746;63,528746;7,914
6800;63536,66;63,53666;8,196
6801;63544,856;63,544856;7,95
6802;63552,806;63,552806;8,188
6803;63560,994;63,560994;8,007
6804;63569,001;63,569001;8,315
6805;63577,316;63,577316;8,141
6806;63585,457;63,585457;8,245
6807;63593,702;63,593702;8,08
6808;63601,782;63,601782;8,113
6809;63609,895;63,609895;8,304
6810;63618,199;63,618199;8,117
6811;63626,316;63,626316;8,432
6812;63634,748;63,634748;8,163
6813;63642,911;63,642911;8,365
6814;63651,276;63,651276;8,339
6815;63659,615;63,659615;8,466
6816;63668,081;63,668081;8,115
6817;63676,196;63,676196;8,471
6818;63684,667;63,684667;8,105
6819;63692,772;63,692772;8,366
6820;63701,138;63,701138;8,136
6821;63709,274;63,709274;8,384
6822;63717,658;63,717658;8,116
6823;63725,774;63,725774;8,369
6824;63734,143;63,734143;8,082
6825;63742,225;63,742225;8,394
6826;63750,619;63,750619;8,08
6827;63758,699;63,758699;8,426
6828;63767,125;63,767125;8,078
6829;63775,203;63,775203;8,304
6830;63783,507;63,783507;8,079
6831;63791,586;63,791586;8,306
6832;63799,892;63,799892;8,006
6833;63807,898;63,807898;8,333
6834;63816,231;63,816231;8,071
6835;63824,302;63,824302;8,417
6836;63832,719;63,832719;8,145
6837;63840,864;63,840864;8,432
6838;63849,296;63,849296;8,274
6839;63857,57;63,85757;8,256
6840;63865,826;63,865826;7,961
6841;63873,787;63,873787;8,094
6842;63881,881;63,881881;7,944
6843;63889,825;63,889825;8,105
6844;63897,93;63,89793;7,936
6845;63905,866;63,905866;8,144
6846;63914,01;63,91401;7,948
6847;63921,958;63,921958;8,288
6848;63930,246;63,930246;7,976
6849;63938,222;63,938222;8,115
6850;63946,337;63,946337;8,007
6851;63954,344;63,954344;8,313
6852;63962,657;63,962657;7,948
6853;63970,605;63,970605;8,228
6854;63978,833;63,978833;7,983
6855;63986,816;63,986816;8,159
6856;63994,975;63,994975;7,915
6857;64002,89;64,00289;8,235
6858;64011,125;64,011125;7,959
6859;64019,084;64,019084;8,198
6860;64027,282;64,027282;8,045
6861;64035,327;64,035327;8,168
6862;64043,495;64,043495;7,903
6863;64051,398;64,051398;7,964
6864;64059,362;64,059362;8,367
6865;64067,729;64,067729;7,97
6866;64075,699;64,075699;8,27
6867;64083,969;64,083969;7,99
6868;64091,959;64,091959;8,336
6869;64100,295;64,100295;8,073
6870;64108,368;64,108368;8,306
6871;64116,674;64,116674;8,095
6872;64124,769;64,124769;8,412
6873;64133,181;64,133181;8,126
6874;64141,307;64,141307;8,409
6875;64149,716;64,149716;8,096
6876;64157,812;64,157812;8,336
6877;64166,148;64,166148;8,107
6878;64174,255;64,174255;8,389
6879;64182,644;64,182644;8,352
6880;64190,996;64,190996;8,451
6881;64199,447;64,199447;8,135
6882;64207,582;64,207582;8,364
6883;64215,946;64,215946;8,175
6884;64224,121;64,224121;8,411
6885;64232,532;64,232532;8,215
6886;64240,747;64,240747;8,533
6887;64249,28;64,24928;8,135
6888;64257,415;64,257415;8,557
6889;64265,972;64,265972;8,158
6890;64274,13;64,27413;8,495
6891;64282,625;64,282625;8,135
6892;64290,76;64,29076;8,439
6893;64299,199;64,299199;8,039
6894;64307,238;64,307238;8,288
6895;64315,526;64,315526;8,049
6896;64323,575;64,323575;8,275
6897;64331,85;64,33185;8,023
6898;64339,873;64,339873;8,347
6899;64348,22;64,34822;7,966
6900;64356,186;64,356186;8,159
6901;64364,345;64,364345;7,864
6902;64372,209;64,372209;8,311
6903;64380,52;64,38052;7,839
6904;64388,359;64,388359;8,192
6905;64396,551;64,396551;7,864
6906;64404,415;64,404415;8,283
6907;64412,698;64,412698;7,837
6908;64420,535;64,420535;8,295
6909;64428,83;64,42883;7,904
6910;64436,734;64,436734;8,187
6911;64444,921;64,444921;7,931
6912;64452,852;64,452852;8,181
6913;64461,033;64,461033;7,889
6914;64468,922;64,468922;8,341
6915;64477,263;64,477263;7,828
6916;64485,091;64,485091;7,965
6917;64493,056;64,493056;8,369
6918;64501,425;64,501425;7,971
6919;64509,396;64,509396;8,111
6920;64517,507;64,517507;7,968
6921;64525,475;64,525475;8,212
6922;64533,687;64,533687;8,01
6923;64541,697;64,541697;8,318
6924;64550,015;64,550015;8,037
6925;64558,052;64,558052;8,265
6926;64566,317;64,566317;8,062
6927;64574,379;64,574379;8,482
6928;64582,861;64,582861;8,124
6929;64590,985;64,590985;8,413
6930;64599,398;64,599398;8,096
6931;64607,494;64,607494;8,341
6932;64615,835;64,615835;8,117
6933;64623,952;64,623952;8,38
6934;64632,332;64,632332;8,076
6935;64640,408;64,640408;8,269
6936;64648,677;64,648677;8,015
6937;64656,692;64,656692;8,257
6938;64664,949;64,664949;8,042
6939;64672,991;64,672991;8,508
6940;64681,499;64,681499;7,814
6941;64689,313;64,689313;8,223
6942;64697,536;64,697536;8,041
6943;64705,577;64,705577;8,251
6944;64713,828;64,713828;8,069
6945;64721,897;64,721897;8,325
6946;64730,222;64,730222;8,054
6947;64738,276;64,738276;8,188
6948;64746,464;64,746464;8,014
6949;64754,478;64,754478;8,243
6950;64762,721;64,762721;7,978
6951;64770,699;64,770699;8,2
6952;64778,899;64,778899;7,973
6953;64786,872;64,786872;8,185
6954;64795,057;64,795057;7,996
6955;64803,053;64,803053;8,257
6956;64811,31;64,81131;7,999
6957;64819,309;64,819309;8,275
6958;64827,584;64,827584;7,996
6959;64835,58;64,83558;8,182
6960;64843,762;64,843762;7,985
6961;64851,747;64,851747;7,985
6962;64859,732;64,859732;8,331
6963;64868,063;64,868063;8,018
6964;64876,081;64,876081;8,576
6965;64884,657;64,884657;7,819
6966;64892,476;64,892476;8,296
6967;64900,772;64,900772;8,077
6968;64908,849;64,908849;8,48
6969;64917,329;64,917329;8,083
6970;64925,412;64,925412;8,431
6971;64933,843;64,933843;8,219
6972;64942,062;64,942062;8,47
6973;64950,532;64,950532;8,145
6974;64958,677;64,958677;8,279
6975;64966,956;64,966956;7,971
6976;64974,927;64,974927;8,253
6977;64983,18;64,98318;8,017
6978;64991,197;64,991197;8,161
6979;64999,358;64,999358;7,952
6980;65007,31;65,00731;8,248
6981;65015,558;65,015558;7,896
6982;65023,454;65,023454;8,141
6983;65031,595;65,031595;7,917
6984;65039,512;65,039512;8,101
